	Acinetobacter	Actinomycetospora	Succinivibrio	Slackia	Methylibium	Anaerotruncus	Varibaculum	Actinomyces	Methylobacterium	Agrobacterium	cc_115	Afipia	Methylotenera	Actinobaculum	Veillonella	Erwinia	Peptococcus	Garciella	Paracoccus	Finegoldia	[Ruminococcus]	Sphingobium	Lautropia	Coprococcus	Pseudonocardia	Meiothermus	Cardiobacterium	Rothia	Arthrobacter	rc4-4	Anaerobacillus	Anaerococcus	Collinsella	Ralstonia	Alicycliphilus	Succiniclasticum	Morganella	Actinobacillus	Brevundimonas	Corynebacterium	Novosphingobium	Staphylococcus	Treponema	Alloiococcus	Pyramidobacter	Trueperella	Leptotrichia	Oxalobacter	Scardovia	Gemella	Bulleidia	Rhodococcus	Comamonas	Dyadobacter	Amaricoccus	Thermomonas	Anaerovorax	Geobacillus	Allobaculum	Dokdonella	Phenylobacterium	Paraprevotella	Methanobrevibacter	Tepidimonas	Shinella	Oscillospira	Aggregatibacter	Escherichia	Dechloromonas	Blautia	CF231	Mannheimia	Dehalobacterium	Propionibacterium	Nannocystis	Deinococcus	Catonella	Clostridium	ph2	Microbacterium	Burkholderia	Campylobacter	Moryella	Frondihabitans	Delftia	Trabulsiella	Serratia	Lactobacillus	Microbispora	02d06	Chryseobacterium	TG5	Vibrio	Phascolarctobacterium	Parvimonas	Pseudoramibacter_Eubacterium	Nevskia	Eikenella	Granulicatella	Anaerofustis	Lysinibacillus	Brevibacterium	Ochrobactrum	Nitrospira	Proteus	Cloacibacterium	Epulopiscium	Megasphaera	Neisseria	Candidatus Arthromitus	Thermus	Catenibacterium	Propionicimonas	Alistipes	Micrococcus	Pseudoxanthomonas	Streptococcus	Selenomonas	Lachnospira	Bacteroides	Variovorax	Sarcina	Hymenobacter	Pseudomonas	Filifactor	Acidocella	Terracoccus	Gordonia	Rheinheimera	Facklamia	Hydrogenophilus	Bacillus	Peptoniphilus	Ruminococcus	Enterococcus	Sphingomonas	Sediminibacterium	Enterobacter	Eggerthella	Halomonas	Citrobacter	Lactococcus	Atopobium	Mobiluncus	Caldinitratiruptor	Mucispirillum	Pediococcus	Dialister	SMB53	Pimelobacter	Brachyspira	Prevotella	Roseburia	Acidaminococcus	Lachnobacterium	WAL_1855D	Porphyromonas	Paenibacillus	Jonquetella	Limnobacter	Anaerostipes	Devosia	Flavobacterium	Megamonas	Wolbachia	Odoribacter	Leptospira	Butyricimonas	Rhodobacter	Mycobacterium	Marinomonas	Enhydrobacter	Klebsiella	Rhodoplanes	Parabacteroides	1-68	Adlercreutzia	Schwartzia	Akkermansia	Christensenella	Fusobacterium	Bifidobacterium	[Eubacterium]	[Prevotella]	Pedobacter	Coprobacillus	Stenotrophomonas	Faecalibacterium	Photobacterium	Aerococcus	Rikenella	Sutterella	Bilophila	Nesterenkonia	Mogibacterium	Helicobacter	Abiotrophia	Desulfovibrio	Salinibacterium	Shuttleworthia	Vagococcus	Pseudobutyrivibrio	Oribacterium	Alicyclobacillus	Tetragenococcus	Turicibacter	Roseomonas	Peptostreptococcus	Haemophilus	Mitsuokella	Dorea
s12_CD_flare_Inflammed	0.000125650691079	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.35711721414429	0.0	0.0	0.0159217375696	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.000143600789804	0.0	0.0	0.0	5.38502961766e-005	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112906120984	0	0.0	0.0	0.0199784598815466	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	1.79500987255e-05	3.59001974511e-005	0.000233351283432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000359001974511	0.0	1.79500987255e-05	0.0	0.0	0.0	0.0	0.0	0.00140010770059	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.000861604738826	0	0.0	0.104236223299	0.0	0.0	0.0	3.59001974511e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79500987255e-005	0.0	3.59001974511e-005	0.0488960689283533	7.18003949022e-005	0.0	0.0	8.97504936277e-005	0.0	1.79500987255e-005	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3.59001974511e-005	0.000448752468139	0.0	0.0	0	0.0	0.0	5.38502961766e-05	0.0	0.0	0.0	0.0	0.0	0.000753904146473	0.0	0.000502602764315	0.0	1.79500987255e-05	0	0.0	0.00105905582481	0.0	0.03193322563278	0.0	0.0	0.0	0.0	8.97504936277e-05	1.79500987255e-05	0.0004487524681387	3.59001974511e-005	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.015437084904	0.000502602764315	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	3.59001974511e-05	0.0	0.0	0.0	0	0	0	0.0557171064440533
s13_CD_flare_Inflammed	0.0004410442570945	0.0	0.0	0.0	0	0.0	0.0	0.000101779443945	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0001696324065745	0.0	0.102882054588	1.69632406575e-05	0.0	0.000491933979067	0.0	0.00027141185052	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.000220522128547	0	0.0	3.3926481315e-005	0	8.48162032875e-005	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3926481315e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021543315635	0	1.69632406575e-05	0.0	0.000559786941697	0.0	0.0	0.0	1.69632406575e-05	0.0	0	0.0	0.000356228053807	0.0	0	1.69632406575e-005	5.08897219725e-005	0.0	0.0	0.0	0.0	5.08897219725e-005	1.69632406575e-005	1.69632406575e-05	0.0	0.0	0.0	0.0	1.69632406575e-05	3.3926481315e-05	0.0	0.0	0.0	3.3926481315e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.08897219725e-05	3.3926481315e-05	0.00245966989534	0	0.0	0.000169632406575	0.0	0.0	0	6.785296263e-05	0.0	0.00196773591627	0	6.785296263e-05	0.002239147766787	0.0	0.0	0.0	0.000101779443945	0.0	0.0	0.0	0.0	0.0	0.0	3.3926481315e-05	8.48162032875e-005	0.0	0.00027141185052	0.00220522128547	0.00013570592526	0.0	0.0	0	0.0	0	0.0	0	0.0	0.000101779443945	0.0	0.0	5.08897219725e-05	6.785296263e-05	0.0	0.0	0	1.69632406575e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69632406575e-05	0.0	0.0	0.0	0	1.69632406575e-05	0.000169632406575	0.0	1.69632406575e-005	0.0	0.0	0.0	0.0	0.0	1.69632406575e-05	0.03921901240009	0	0.0	0.0	0.0	0	1.69632406575e-005	0.0	0.0	0.0	0.0528913843701	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	3.3926481315e-05	0.0	0.000254448609862	0.0	0	0	0	0.000356228053807
s14_CD_flare_Inflammed	0	0.0	0.0	0.0	0.0020600473198978	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	2.03965081178e-005	0.0	0.0	0.00677164069511	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	2.03965081178e-05	0.0	0.000203965081178	0.00230480541731	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07930162356e-05	0	0.0	0.0	4.07930162356e-005	0.0	0.0	0.0	0.00212123684425	0.0	0	0.0	0	0.0	0.0019784612874312	0	0	0.0	0.0	0.0	0.0	0	0.00083625683283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2.03965081178e-05	0.0	0.0	0.0	0	0.0	0.0	0.0061801419596934	0	0.0	4.07930162356e-005	0.0	0.0	0.0	0.007199967365587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085665334094806	0.0	0	0.136391449784	0.026148323407007	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2.03965081178e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	2.03965081178e-005	0.0	0.0	0.0	0.0	0.0	0.000305947621767	0.0482377416986426	0	0.0	0.0	0.0	0	2.03965081178e-005	0.0	0.0	0.0	4.07930162356e-05	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	2.03965081178e-05	0.0	0.0	8.15860324712e-05	0.0	0	0.054111936036501	0	6.11895243534e-005
s15_CD_flare_Inflammed	2.68215162203e-005	0.0	0.0	0.0	0	0.000523019566296	0.0	9.38753067711e-005	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.01951265305029	0.0	0.0	0.00311129588156	0.0	1.34107581102e-05	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1.34107581102e-005	2.68215162203e-005	0.0	0	0	1.34107581102e-005	0	0.0	0.0	0.0	1.34107581102e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0439738758432	0	0.0	0.0	0.151836603323627	0.0	0.0	5.36430324406e-05	0.0	0.0	0	0.0	0.000429144259525	0.0	0	1.34107581102e-005	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.000777823970389	0.000107286064881	0.0	0.0	0.0	0.0	0.000241393645983	0.0	0.0	0.0	0.0	0.0	0.0	5.36430324406e-05	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0020384352327411	0	0.0	0.082570037684213	0.0	0.0	0.0	4.02322743305e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0150200490834	1.34107581102e-005	0	0.0	0.0	0.000254804404093	0.0	0	2.68215162203e-05	0	0.0	0.0	0.0	0.0	0.000683948663618	2.68215162203e-05	0.0	0.0	0	0.0007375916960586	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505585580753	0.0	0.00100580685826	0.0	0.0	0	0.0	2.68215162203e-05	0.0	0.0138264916115708	0.0	0.0	0.0	0.0	2.68215162203e-05	8.04645486609e-05	0.0073893277186992	1.34107581102e-005	0.0	0.0	0.0	0	0.00573980447115	0.0	0.0	0.0	0.0112113937801	0.00221277508818	0.0	1.34107581102e-05	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000281625920313	0	0.03026808105466
s16_CD_flare_NonInflammed	0	0.0	0.0	0.0	0	0.0	0.0	7.7726248154e-005	0.0	0.0	0.0	0.0	2.59087493847e-05	0.0	0.004184263025621	0.0	0.0	0.0	9.06806228463e-005	0.0	0.0919760603155693	0.0	0.0	0	0.0	5.18174987693e-05	0.0	0	0.0	0.0	7.7726248154e-05	0.0	0	0.0	0.0	0.0	0.0092235147809417	0	0.0	0	0	1.29543746923e-005	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8863124077e-05	0	0.000323859367308	0.0	5.18174987693e-005	0.0	0.0	0.0	2.59087493847e-05	0.0	0	0.0	0.13179780811978	0.0	0	7.7726248154e-005	0.0143275384097	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.47718734617e-05	0.0	0.0	3.8863124077e-05	0.0	0.0	2.59087493847e-05	0.0	2.59087493847e-05	0.00480607301086	0	0.0	1.29543746923e-05	0.0	0.0	0	1.29543746923e-05	0.0	0.00119180247169	0	0.0	0	7.7726248154e-05	0.0	0.0	0.000310904992616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8863124077e-005	0.0	3.8863124077e-005	0.062815762883148	5.18174987693e-005	0.0	1.29543746923e-05	0	0.0	3.8863124077e-005	0.0	0	0.0	7.7726248154e-05	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.00160634246185	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00658082234371	0.0	1.29543746923e-005	0.0	0.0	0.0	0.0	0.0	0.16906754411	0.0010233956006947	0	0.0	0.0	0.0	1.29543746923e-005	0	0.0	0.0	0.0	5.18174987693e-05	0.0	0.0	0.0	0	3.8863124077e-05	0	0.0	0.0	1.29543746923e-05	0.0	2.59087493847e-05	5.18174987693e-05	0.0	0.0	0.0	1.29543746923e-005	1.29543746923e-005	0.0032256392983887	0.000181361245693
s17_CD_flare_NonInflammed	0	0.0	0.0	0.0	0	0.0	0.0	1.57487755327e-005	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.073971998677073	0.0	0.0	0.0184890624754	0.0	0.0	0.0	0.00148038490007	0.0	0.0	0.0	0.0	0.000913428980897	0.0	0.0	0.0	0.000125990204262	0.0016378726554035	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229774635022	0	0.0	0.0	0.0198749547222981	0.0	0.0	0.0	0.000472463265981	0.0	0	0.0	0.0153393073689	0.0	0	4.72463265981e-005	0	0.0	0.0	0.000425216939383	0.0	7.87438776635e-005	0	0.0	0.0	0.0	0.0	0.0	0.0	1.57487755327e-05	0.0	0.0	0.0	6.29951021308e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87438776635e-05	0.0	0	0.0	0.000188985306392	0.0	0.0	0	0.0	0.0	0.00631525898861	0	0.0	0.00559081531411	0.0	0.0	0.0	0.00351197694379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0038269524544427	0.00017323653086	0.00686646613226	0.0	0.0	0	0.0	1.57487755327e-005	0.0	0	0.0	0.000220482857458	0.0	0.0	0.0203789155393	0.000141738979794	0.0	0.0	0	0.0075751610312262	0.0	0.0	0.0	0	0.0	0.0	1.57487755327e-05	0.0	0.0	0.0	0.0	0.0	0.000787438776635	0.0	0.0	0.0	0.0	0	0.0	0.0015433800022	0.0	0	0.0	0.000157487755327	0.0	0.0	0.0	0.0	0.0103311967494555	0	0.0	0.0	0.0	0	0.00201584326819	0.0	0.0	0.0	0.0320330094335	0.00137014347135	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02507205064805	0	0.011055640423954
s18_CD_flare_NonInflammed	0.005041215341645	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	6.81245316438e-05	0.0099461816199938	0.0	0.0	0.0134205327338	0.0	0.000136249063288	0.0	0.000136249063288	0.0	0.0	0.0	0.0	0.000340622658219	0.0	6.81245316438e-05	0.0	0.000136249063288	0.000136249063288	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136249063288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00408747189863	0	6.81245316438e-05	0.0	0.0303835411132	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0011581170379476	0.0	0.014851147898363	0.00088561891137	0	0.0	0.0	0.0	0.0	0	6.81245316438e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00224810954425	0.0	0.0	0	0.00442809455685	0.0	0.00238435860753	0	6.81245316438e-05	0.000272498126575	0.0	0.0	0.0	0.00415559643027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000613120784795	0.0027931057974	0.00551808706315	0.0	6.81245316438e-05	0	0.0	0	0.000136249063288	0	0.0	0.00149873969616	0.0	0.0	6.81245316438e-05	0.0	0.0	0.0	0	0.000408747189863	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000204373594932	0.000408747189863	0.0	0.000681245316439	0.0	0.000136249063288	0.0	0.0	0.0	0.00136249063288	0.016418012126205	0	0.0	0.0	0.0	0	0.00333810205055	0.0	0.0	0.000136249063288	0.012058042101	6.81245316438e-05	0.0	0.0	0	0.0	0.000136249063288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000817494379726	0.0	0	0.001634988759448	0	0.010286804278175
s19_CD_flare_NonInflammed	0	0.0	0.0	0.0	0	0.0	0.0	0.00024533426794	0.0	0.0	0.0	0.0	0.0	0.0	0.0001051432576886	0.0	3.50477525629e-05	0.0	0	3.50477525629e-05	0.0474020853412414	7.00955051257e-05	0.0	0.00234819942171	0.0	1.75238762814e-05	0.0	0.000105143257689	0.0	0.0	0.0	0.0	0.00012266713397	0.0	0.0	0.0	0.00012266713397	0.00012266713397	0.0	0	3.50477525629e-005	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.00955051257e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00294401121528	0	0.0	0.0	0.03126259528608	0.0	0.0	0.0	0.0	0.0	0	0.0	0.05213353193731	0.0	0.000280382020503	0.0001577148865324	0	0.0	0.0	0.0	0.0	0	1.75238762814e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.000297905896784	0.0	0.0	0.0	0.000210286515377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053798300184	1.75238762814e-05	0	0.0	1.75238762814e-05	0.0	0.0	0	0.0	0.0	0.0657145360553886	0	1.75238762814e-05	0.000297905896784	0.0	1.75238762814e-05	0.0	0.000385525278192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.75238762814e-05	0.000595811793569	0.004083063173573	0.00049066853588	0.0	0.0	0.00154210111277	0.0	3.50477525629e-005	0.00180495925699	5.25716288443e-005	0.0	0.0	0.0	0.0	0.00201524577236	0.000105143257689	0.0	0.0	0	0.000105143257689	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75238762814e-05	0.0	0.0	0	0.0	0.00136686234995	0.0	0.0184526417243959	0.0	0.0	0.0	0.0	0.0	0.000280382020503	0.227950582668523	0.00012266713397	0.0	0.0	0.0	0	0.000192762639096	0.0	0.0	5.25716288443e-05	0.0958731271357	0.0	0.0	0.0	0	0.0	0.00012266713397	0.0	0.0	0.0	0.0	0.0	8.76193814072e-05	0.0	0.00406553929729	0.0	0	0.0009813370717602	0	0.016419872075673
s20_CD_flare_NonInflammed	0.000161370771352	0.0	0.0	0.0	0	0.001789748555	0.0	4.40102103688e-005	0.0	0.0	0.0	0.0	0.0	0.0	7.33503506146e-005	0.0	0.0	0.0	0.000205380981721	0.0	0.1281870727343	0.0	0.0	0.00979960684212	0.0	0.0	0.0	8.80204207376e-005	0.0	0.0	0.0	0.0	0.011633365607484	0.0	0.0	0.0	0.0001907109115979	1.46700701229e-005	0.0	2.93401402459e-005	5.86802804917e-005	2.93401402458e-005	0	0.0	0.00024939119209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033051667987	0	0.0	0.0	0.0525922013907376	0.0	0.0	0.0	0.000938884487868	0.0	0	1.46700701229e-05	0.00250858199102	0.0	0	0	0.001716398204386	0.0	0.0	0.0	0.0	1.46700701229e-005	1.46700701229e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.000102690490861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161370771352	0.0	0.00136431652143	0.00510518440278	0	0.0	1.46700701229e-05	0.0	0.0	0	4.40102103688e-05	0.0	0.0011882756799617	0	0.0	0.101795616582984	0.0	0.0	0.0	1.46700701229e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.46700701229e-05	0.0302350145234	0.000572132734794	2.93401402459e-005	0.0	0.0	0.00049878238418	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0646656691019	0.0	0.0	0.0	0	8.80204207376e-005	0.0252471906816	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00111492532934	0.0	0.0	0.0001173605609834	0.0	0.0	0.0	0.0	0.0	0.000146700701229	0.0367191855177537	1.46700701229e-005	0.0	0.0	0.0	0	0.000308071472582	0.0	0.000161370771352	0.0	0.000117360560983	0.00484112314057	0.0	0.0	0	0.0	0.0112519437843	0.0	0.0	0.0	0.0	0.0	1.46700701229e-05	0.0	0.0	0.0	2.93401402459e-005	1.46700701229e-005	1.46700701229e-005	0.0037848780917135
s21_CD_flare_NonInflammed	0.000142310080729	0.0	0.0	0.000452804802318	0	5.1749120265e-05	0.0	0.000569240322915	0.0	0.0	1.29372800662e-05	0.0	0.0	0.0	7.76236803974e-005	0.0	0.0	0.0	0	0.0	0.0075165597184886	0.0	0.0	0.02148882219	0.0	1.29372800662e-05	0.0	3.88118401987e-005	0.0	0.0	0.0	0.0	0.01606810184229	0.0	0.0	0.0	0	1.29372800662e-005	0.0	0	0	6.46864003312e-005	0	0.0	0.0	0.0	2.58745601325e-05	9.05609604637e-05	5.1749120265e-05	2.58745601325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29372800662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0219157524322	0	0.0	0.0	0.06133564479406	0.0	0.0	2.58745601325e-05	0.0	0.0	0	0.0	0.00254864417305	0.0	0	0	0	0.0	0.0	0.0	0.0	0	9.05609604636e-005	0.0	0.0	0.0	0.0	0.0	0.000491616642517	6.46864003312e-05	1.29372800662e-05	0.0	0.0	0.000155247360795	2.58745601325e-05	0.0	0.0	0.0	0.0	0.0	1.29372800662e-05	1.29372800662e-05	0.0269871662182	0	0.0	1.29372800662e-05	0.0	0.0	0	0.0	0.0	0.0396786379631157	0	0.00274270337404	0.0527452908300624	0.0	0.0	0.0	2.58745601325e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29372800662e-005	0.0	0.094235148002472	0.000608052163113	1.29372800662e-005	0.0	0.0	1.29372800662e-005	0.0	0	0.0	0.000129372800662	0.0	1.29372800662e-05	0.0	0.0	0.0364055061064	0.0	0.0	0.0	9.05609604637e-005	0.006714448354381	0.0040234941006	0.00031049472159	0.0	0	0.0	0.0	0.0	0.00261333057338	0.0	0.0	0.0	0.0	0.00197940385013	0.0	0.00275564065411	0.0	0.0	0	0.0	7.76236803974e-05	0.0	0.031903332643396	0.0	0.000297557441523	0.0	0.00010349824053	0.0	7.76236803974e-05	0.054944628441323	0.000116435520596	0.0	0.0	0.0	0	0.0477903125647325	0.0	0.0	0.0	0.0308942247982	0.00279445249431	0.0	2.58745601325e-05	0	0.0	9.05609604637e-005	0.0	0.0	0.0	1.29372800662e-05	2.58745601325e-05	3.88118401987e-05	0.0	1.29372800662e-05	0.0	3.88118401987e-005	0.000284620161457	3.88118401987e-005	0.024166839163725
s22_CD_flare_NonInflammed	0.000170664349769	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	9.30896453285e-005	0.0	0.0	7.75747044404e-005	0.0	3.10298817762e-05	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0032891674682742	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20597635523e-05	0	0.0	0.0	0.0002482390542091	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.000170664349769	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.75747044404e-05	0.0	0.0	0.0	3.10298817762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55149408881e-05	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.000170664349769	0	1.55149408881e-05	4.65448226642e-005	0.0	0.0	0.0	0.000294783876873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000108604586217	0.422456325441	0.00139634467993	0.0	0.0	0	0.0	0	0.0	0	0.0	0.000232724113321	0.0	0.0	7.75747044404e-05	0.0	0.0	0.0	0	6.20597635523e-005	4.65448226642e-05	1.55149408881e-05	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55149408881e-05	0.0	0.0	0	0.0	3.10298817762e-05	0.0	1.55149408881e-005	0.0	0.0	0.0	0.0	0.0	0.000186179290657	0.0001706643497689	0	0.0	0.0	0.0	0	0.000124119527105	0.0	0.0	0.0	1.55149408881e-05	3.10298817762e-05	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	1.55149408881e-05	0.0	0.0	0.0	4.65448226642e-005	0	4.65448226643e-005	6.20597635523e-005
